,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
9226,0,0.5821,L4,change,cue,86,exp2
2099,1,0.6173,L4,change,nocue,58,exp2
9228,1,0.4671,L4,no-change,cue,86,exp2
9229,1,0.4548,L4,no-change,cue,86,exp2
9230,1,0.4979,L4,no-change,cue,86,exp2
11285,1,0.4706,L4,change,cue,94,exp2
3373,1,1.8683,L4,change,nocue,63,exp2
9236,1,0.4967,L4,change,cue,86,exp2
11284,1,0.5205,L4,change,cue,94,exp2
10780,1,0.6914,L4,change,cue,92,exp2
9238,1,0.3823,L4,change,cue,86,exp2
3370,1,0.7174,L4,no-change,nocue,63,exp2
3369,1,0.8891,L4,change,nocue,63,exp2
9246,1,0.3455,L4,change,cue,86,exp2
11282,1,0.398,L4,no-change,cue,94,exp2
632,1,0.6184,L4,no-change,cue,52,exp2
631,1,0.5021,L4,change,cue,52,exp2
9252,1,0.5153,L4,no-change,cue,86,exp2
9210,1,0.6005,L4,change,cue,85,exp2
3382,1,0.8156,L4,change,nocue,63,exp2
3383,1,0.7792,L4,no-change,nocue,63,exp2
9204,1,0.4266,L4,change,cue,85,exp2
11309,1,0.4048,L4,no-change,cue,94,exp2
3404,1,0.8748,L4,no-change,cue,63,exp2
11308,1,0.3838,L4,no-change,cue,94,exp2
654,1,0.7105,L4,change,cue,52,exp2
9163,1,1.1436,L4,no-change,cue,85,exp2
11307,1,0.4294,L4,change,cue,94,exp2
9166,1,0.5098,L4,no-change,cue,85,exp2
9168,1,1.0334,L4,no-change,cue,85,exp2
2540,1,1.0422,L4,no-change,nocue,59,exp2
652,1,0.8951,L4,no-change,cue,52,exp2
9172,1,0.6149,L4,no-change,cue,85,exp2
9173,0,1.5754,L4,change,cue,85,exp2
11281,1,0.4495,L4,change,cue,94,exp2
3395,1,1.1733,L4,no-change,cue,63,exp2
9176,0,2.3145,L4,change,cue,85,exp2
9177,0,0.5819,L4,no-change,cue,85,exp2
3393,1,0.8681,L4,change,cue,63,exp2
2541,1,0.7356,L4,no-change,nocue,59,exp2
9185,1,0.5483,L4,change,cue,85,exp2
9187,0,0.8661,L4,change,cue,85,exp2
11297,1,0.4729,L4,no-change,cue,94,exp2
9196,1,0.7068,L4,no-change,cue,85,exp2
11296,1,0.805,L4,no-change,cue,94,exp2
9201,1,0.7628,L4,no-change,cue,85,exp2
9202,0,0.707,L4,change,cue,85,exp2
9203,1,0.5061,L4,change,cue,85,exp2
3394,1,1.0504,L4,no-change,cue,63,exp2
3246,1,1.1339,L4,no-change,cue,62,exp2
3365,0,0.6617,L4,change,nocue,63,exp2
3364,1,0.6625,L4,change,nocue,63,exp2
9306,1,0.4684,L4,no-change,nocue,86,exp2
9307,0,0.4735,L4,change,nocue,86,exp2
11252,1,0.5498,L4,change,cue,93,exp2
11251,0,0.8215,L4,change,cue,93,exp2
9316,1,0.4854,L4,no-change,nocue,86,exp2
11244,1,0.5498,L4,no-change,cue,93,exp2
9321,1,0.5455,L4,change,nocue,86,exp2
9323,0,0.939,L4,no-change,nocue,86,exp2
616,1,0.9251,L4,change,cue,52,exp2
615,1,0.7369,L4,change,cue,52,exp2
612,1,0.8825,L4,no-change,cue,52,exp2
3336,1,0.5462,L4,no-change,nocue,63,exp2
9331,1,0.2856,L4,change,nocue,86,exp2
9332,1,0.3638,L4,no-change,nocue,86,exp2
11241,0,1.4862,L4,change,cue,93,exp2
2567,1,0.6628,L4,no-change,nocue,60,exp2
609,1,0.9446,L4,change,cue,52,exp2
9340,1,0.4057,L4,no-change,nocue,86,exp2
9341,1,0.4918,L4,change,nocue,86,exp2
9342,1,0.6671,L4,no-change,nocue,86,exp2
607,1,0.7081,L4,change,cue,52,exp2
9349,1,0.3162,L4,no-change,nocue,86,exp2
9350,1,0.34,L4,no-change,nocue,86,exp2
603,1,0.6392,L4,no-change,cue,52,exp2
601,1,0.7093,L4,no-change,cue,52,exp2
11255,1,0.6194,L4,no-change,cue,93,exp2
11256,1,0.483,L4,no-change,cue,93,exp2
9303,1,0.6723,L4,change,nocue,86,exp2
3346,1,1.3326,L4,change,nocue,63,exp2
3363,1,0.5119,L4,no-change,nocue,63,exp2
3362,1,0.6987,L4,no-change,nocue,63,exp2
3361,1,0.6861,L4,change,nocue,63,exp2
9261,1,1.2187,L4,change,cue,86,exp2
9263,1,0.499,L4,no-change,cue,86,exp2
3359,1,0.4374,L4,no-change,nocue,63,exp2
3358,1,0.5792,L4,no-change,nocue,63,exp2
9267,1,0.3582,L4,change,cue,86,exp2
9270,1,0.4541,L4,no-change,cue,86,exp2
2557,0,1.6563,L4,no-change,nocue,59,exp2
9272,1,0.5271,L4,change,cue,86,exp2
9275,1,0.4666,L4,no-change,cue,86,exp2
2553,1,1.2183,L4,no-change,nocue,59,exp2
9276,1,0.553,L4,no-change,cue,86,exp2
126,0,1.0879,L4,change,cue,50,exp2
11263,1,0.6901,L4,change,cue,93,exp2
128,1,0.9063,L4,no-change,cue,50,exp2
11259,1,0.5661,L4,change,cue,93,exp2
623,1,0.8996,L4,change,cue,52,exp2
3349,1,0.6344,L4,no-change,nocue,63,exp2
9289,1,0.4365,L4,change,nocue,86,exp2
9290,1,0.558,L4,no-change,nocue,86,exp2
622,1,1.3737,L4,change,cue,52,exp2
9297,1,0.5224,L4,change,nocue,86,exp2
9298,1,0.618,L4,no-change,nocue,86,exp2
9299,1,0.4663,L4,change,nocue,86,exp2
11267,1,0.4838,L4,change,cue,94,exp2
9561,1,0.6423,L4,no-change,nocue,87,exp2
2131,1,0.7472,L4,no-change,cue,58,exp2
553,0,2.3504,L4,no-change,nocue,52,exp2
3138,1,0.6175,L4,change,cue,62,exp2
11097,1,0.5506,L4,no-change,nocue,93,exp2
9819,1,0.5137,L4,no-change,nocue,88,exp2
9820,1,0.8104,L4,no-change,nocue,88,exp2
9821,1,0.4229,L4,no-change,nocue,88,exp2
9822,1,0.5109,L4,no-change,nocue,88,exp2
11096,1,0.541,L4,change,nocue,93,exp2
489,1,0.5775,L4,change,nocue,51,exp2
9827,0,0.6441,L4,change,nocue,88,exp2
9829,0,0.3374,L4,change,nocue,88,exp2
2630,1,1.1138,L4,change,cue,60,exp2
11092,1,0.6302,L4,no-change,nocue,93,exp2
11089,1,0.9997,L4,no-change,nocue,93,exp2
11088,1,0.6734,L4,change,nocue,93,exp2
3133,1,0.8311,L4,no-change,nocue,62,exp2
2161,1,0.6871,L4,no-change,cue,58,exp2
9840,1,0.63,L4,no-change,nocue,88,exp2
3130,1,0.6524,L4,no-change,nocue,62,exp2
9845,1,0.5135,L4,no-change,nocue,88,exp2
2635,1,4.1365,L4,no-change,cue,60,exp2
481,1,0.6124,L4,no-change,nocue,51,exp2
9857,0,0.4613,L4,change,nocue,88,exp2
11081,1,0.4829,L4,no-change,nocue,93,exp2
11080,1,0.785,L4,no-change,nocue,93,exp2
479,1,0.5008,L4,change,nocue,51,exp2
9816,1,0.5777,L4,no-change,nocue,88,exp2
9815,1,0.5655,L4,change,nocue,88,exp2
3139,1,0.7832,L4,change,cue,62,exp2
11098,1,0.4959,L4,change,nocue,93,exp2
498,1,0.5492,L4,no-change,nocue,51,exp2
2624,1,1.2216,L4,change,cue,60,exp2
9775,1,0.8361,L4,change,cue,88,exp2
9776,1,0.8149,L4,change,cue,88,exp2
497,1,0.4764,L4,change,nocue,51,exp2
9780,0,1.9305,L4,no-change,cue,88,exp2
167,1,0.8399,L4,change,cue,50,exp2
2286,1,0.5359,L4,change,nocue,58,exp2
9781,1,0.9119,L4,no-change,cue,88,exp2
9784,1,0.8602,L4,change,cue,88,exp2
9786,1,0.6456,L4,no-change,cue,88,exp2
3154,1,0.7841,L4,change,cue,62,exp2
9870,1,0.4128,L4,no-change,nocue,88,exp2
3153,1,0.6671,L4,no-change,cue,62,exp2
2153,1,0.4836,L4,change,cue,58,exp2
9795,0,0.3786,L4,change,nocue,88,exp2
3148,0,0.8137,L4,no-change,cue,62,exp2
9798,0,0.4619,L4,change,nocue,88,exp2
9799,1,0.3626,L4,no-change,nocue,88,exp2
495,1,0.5008,L4,no-change,nocue,51,exp2
11099,1,0.717,L4,no-change,nocue,93,exp2
9803,1,0.6287,L4,change,nocue,88,exp2
2155,1,0.8196,L4,no-change,cue,58,exp2
9805,1,0.5977,L4,change,nocue,88,exp2
3143,1,1.1723,L4,change,cue,62,exp2
9812,1,0.6687,L4,change,nocue,88,exp2
2628,0,1.2139,L4,change,cue,60,exp2
2623,1,0.8206,L4,change,nocue,60,exp2
9872,1,0.6655,L4,no-change,nocue,88,exp2
9874,1,0.632,L4,no-change,nocue,88,exp2
11066,1,0.7171,L4,no-change,cue,93,exp2
11065,1,0.565,L4,no-change,cue,93,exp2
2641,1,1.0369,L4,no-change,cue,60,exp2
9921,0,0.6788,L4,change,cue,88,exp2
11061,1,0.5721,L4,no-change,cue,93,exp2
3099,1,0.7505,L4,no-change,nocue,62,exp2
9924,1,0.6992,L4,change,cue,88,exp2
9925,0,0.6435,L4,change,cue,88,exp2
9926,1,0.8492,L4,change,cue,88,exp2
9927,1,0.6935,L4,no-change,cue,88,exp2
462,1,0.6299,L4,change,nocue,51,exp2
9931,1,1.0125,L4,change,cue,88,exp2
2169,1,0.6187,L4,no-change,cue,58,exp2
2283,1,0.5996,L4,no-change,nocue,58,exp2
11059,1,0.8476,L4,change,cue,93,exp2
11057,1,0.4826,L4,no-change,cue,93,exp2
9944,1,0.53,L4,no-change,cue,88,exp2
11056,1,0.7203,L4,no-change,cue,93,exp2
3090,0,1.03,L4,no-change,nocue,62,exp2
9950,1,0.5161,L4,no-change,cue,88,exp2
3089,1,0.7387,L4,no-change,nocue,62,exp2
9952,1,0.7998,L4,no-change,cue,88,exp2
9956,0,0.6344,L4,change,cue,88,exp2
9957,1,0.4616,L4,no-change,cue,88,exp2
456,1,1.8408,L4,no-change,nocue,51,exp2
11067,1,0.6556,L4,change,cue,93,exp2
9917,0,0.4276,L4,change,nocue,88,exp2
3103,1,0.6496,L4,change,nocue,62,exp2
11069,1,0.8063,L4,change,cue,93,exp2
9875,1,0.6285,L4,no-change,nocue,88,exp2
3118,1,0.8635,L4,change,nocue,62,exp2
3117,1,1.03,L4,change,nocue,62,exp2
475,1,0.5835,L4,no-change,nocue,51,exp2
3116,1,0.9062,L4,change,nocue,62,exp2
9882,1,0.9966,L4,change,nocue,88,exp2
9883,1,0.7829,L4,change,nocue,88,exp2
3114,1,0.7144,L4,no-change,nocue,62,exp2
9889,1,0.598,L4,change,nocue,88,exp2
9890,0,0.696,L4,change,nocue,88,exp2
2166,1,0.7528,L4,change,cue,58,exp2
11076,1,0.5493,L4,change,nocue,93,exp2
9873,0,0.4628,L4,change,nocue,88,exp2
11075,1,0.5716,L4,change,nocue,93,exp2
11074,1,0.9303,L4,no-change,nocue,93,exp2
9898,1,0.565,L4,no-change,nocue,88,exp2
9900,1,0.4711,L4,no-change,nocue,88,exp2
2639,1,1.152,L4,change,cue,60,exp2
469,1,0.7717,L4,change,nocue,51,exp2
3106,1,0.6636,L4,no-change,nocue,62,exp2
176,1,1.0571,L4,no-change,cue,50,exp2
9906,1,1.1966,L4,no-change,nocue,88,exp2
9907,1,0.4888,L4,no-change,nocue,88,exp2
9908,0,0.5996,L4,change,nocue,88,exp2
466,0,0.6357,L4,change,nocue,51,exp2
3105,1,0.5555,L4,no-change,nocue,62,exp2
3109,1,0.6175,L4,change,nocue,62,exp2
3082,1,0.6559,L4,change,nocue,62,exp2
9773,0,1.2863,L4,change,cue,88,exp2
9769,1,0.4495,L4,no-change,cue,88,exp2
9613,1,0.685,L4,no-change,nocue,87,exp2
3225,0,0.4687,L4,change,cue,62,exp2
3224,1,0.7505,L4,change,cue,62,exp2
11153,1,0.5144,L4,no-change,nocue,93,exp2
3223,0,0.5834,L4,no-change,cue,62,exp2
9617,1,0.6421,L4,change,nocue,87,exp2
9619,1,1.5849,L4,no-change,nocue,87,exp2
11152,1,0.5164,L4,no-change,nocue,93,exp2
11151,1,0.5728,L4,no-change,nocue,93,exp2
11149,1,0.5496,L4,change,nocue,93,exp2
2609,1,0.9011,L4,no-change,nocue,60,exp2
9624,1,0.9016,L4,change,nocue,87,exp2
3215,1,0.7687,L4,change,cue,62,exp2
154,1,0.9013,L4,change,cue,50,exp2
9626,1,0.8104,L4,change,nocue,87,exp2
9629,1,0.5683,L4,no-change,nocue,87,exp2
9634,1,0.6516,L4,change,nocue,87,exp2
11142,1,1.0064,L4,change,nocue,93,exp2
9635,1,0.6212,L4,no-change,nocue,87,exp2
9639,1,1.1017,L4,no-change,nocue,87,exp2
2610,0,0.8028,L4,no-change,nocue,60,exp2
2291,1,0.6347,L4,change,nocue,58,exp2
9645,1,0.8014,L4,no-change,nocue,87,exp2
9646,1,0.6351,L4,no-change,nocue,87,exp2
159,1,0.9989,L4,no-change,cue,50,exp2
2608,1,1.0854,L4,no-change,nocue,60,exp2
9611,1,0.7346,L4,change,nocue,87,exp2
9610,1,0.9358,L4,change,nocue,87,exp2
3228,0,0.6725,L4,change,cue,62,exp2
9564,1,0.675,L4,no-change,nocue,87,exp2
9566,1,0.755,L4,change,nocue,87,exp2
11176,0,1.131,L4,no-change,nocue,93,exp2
11175,1,0.7233,L4,change,nocue,93,exp2
11174,1,0.6706,L4,change,nocue,93,exp2
2598,1,0.7402,L4,change,nocue,60,exp2
2296,1,0.8125,L4,no-change,nocue,58,exp2
2294,0,0.5162,L4,change,nocue,58,exp2
9578,1,0.9343,L4,no-change,nocue,87,exp2
9579,1,0.6585,L4,change,nocue,87,exp2
548,1,0.5561,L4,no-change,nocue,52,exp2
9582,1,0.6848,L4,change,nocue,87,exp2
2290,1,0.4158,L4,no-change,nocue,58,exp2
9584,1,0.7682,L4,no-change,nocue,87,exp2
11164,1,0.5503,L4,no-change,nocue,93,exp2
547,1,0.652,L4,change,nocue,52,exp2
9590,1,0.807,L4,no-change,nocue,87,exp2
3232,1,0.6144,L4,change,cue,62,exp2
9592,1,0.6105,L4,no-change,nocue,87,exp2
9593,1,0.7345,L4,no-change,nocue,87,exp2
11160,1,0.7512,L4,no-change,nocue,93,exp2
545,1,0.8193,L4,change,nocue,52,exp2
9598,1,0.8352,L4,change,nocue,87,exp2
9600,1,0.8841,L4,no-change,nocue,87,exp2
9601,1,0.6353,L4,change,nocue,87,exp2
3230,0,0.6071,L4,no-change,cue,62,exp2
11166,1,0.7807,L4,no-change,nocue,93,exp2
9772,1,0.6611,L4,no-change,cue,88,exp2
532,1,0.7162,L4,no-change,nocue,52,exp2
3202,1,0.9015,L4,no-change,cue,62,exp2
9726,1,0.6353,L4,change,cue,87,exp2
511,1,0.3836,L4,no-change,nocue,51,exp2
9729,1,0.8791,L4,no-change,cue,88,exp2
3175,1,0.5971,L4,no-change,cue,62,exp2
11121,1,0.6661,L4,change,nocue,93,exp2
9734,0,0.6443,L4,change,cue,88,exp2
11120,1,0.7964,L4,change,nocue,93,exp2
7682,1,0.9855,L4,no-change,cue,80,exp2
9737,1,0.5858,L4,change,cue,88,exp2
509,0,0.4372,L4,change,nocue,51,exp2
9741,1,0.5668,L4,no-change,cue,88,exp2
3169,1,1.7166,L4,change,cue,62,exp2
11117,1,0.6474,L4,change,nocue,93,exp2
9744,1,0.6643,L4,no-change,cue,88,exp2
9747,0,0.6975,L4,change,cue,88,exp2
507,1,0.8408,L4,change,nocue,51,exp2
2151,1,0.4568,L4,change,cue,58,exp2
165,1,0.8338,L4,change,cue,50,exp2
503,1,0.5658,L4,no-change,nocue,51,exp2
502,1,0.4153,L4,no-change,nocue,51,exp2
2287,1,0.6318,L4,no-change,nocue,58,exp2
3158,1,0.6888,L4,no-change,cue,62,exp2
9765,1,0.7135,L4,change,cue,88,exp2
3156,0,0.8142,L4,no-change,cue,62,exp2
11112,1,0.5805,L4,no-change,nocue,93,exp2
9725,1,1.3843,L4,no-change,cue,87,exp2
9722,1,0.9754,L4,change,cue,87,exp2
164,1,2.0303,L4,no-change,cue,50,exp2
514,1,0.5565,L4,no-change,nocue,52,exp2
9662,1,0.7592,L4,change,nocue,87,exp2
527,1,0.6666,L4,change,nocue,52,exp2
9668,1,0.7544,L4,change,cue,87,exp2
9671,1,0.6735,L4,no-change,cue,87,exp2
9674,1,1.3679,L4,change,cue,87,exp2
2145,1,0.6169,L4,no-change,cue,58,exp2
523,1,1.2287,L4,change,nocue,52,exp2
522,1,0.7476,L4,no-change,nocue,52,exp2
3192,0,0.9708,L4,change,cue,62,exp2
3191,0,5.0326,L4,no-change,cue,62,exp2
9689,1,0.7517,L4,no-change,cue,87,exp2
9690,1,0.6685,L4,no-change,cue,87,exp2
2142,1,0.4475,L4,change,cue,58,exp2
3190,1,0.6396,L4,change,cue,62,exp2
3188,0,1.3548,L4,no-change,cue,62,exp2
3186,1,0.8802,L4,change,cue,62,exp2
9702,1,0.837,L4,no-change,cue,87,exp2
9703,1,0.6848,L4,no-change,cue,87,exp2
9704,1,0.6214,L4,no-change,cue,87,exp2
2618,1,1.5762,L4,change,nocue,60,exp2
3182,1,0.5845,L4,no-change,cue,62,exp2
9708,1,0.6738,L4,change,cue,87,exp2
9709,1,0.7185,L4,no-change,cue,87,exp2
9711,1,0.7346,L4,change,cue,87,exp2
9715,1,1.0071,L4,change,cue,87,exp2
9716,1,0.9893,L4,change,cue,87,exp2
2146,1,0.451,L4,no-change,cue,58,exp2
5046,1,0.7676,L4,change,cue,69,exp2
7066,1,1.7323,L4,change,nocue,77,exp2
4608,1,3.166,L4,change,nocue,68,exp2
4469,1,1.5656,L4,no-change,cue,67,exp2
5495,1,1.5499,L4,change,cue,71,exp2
4865,1,0.6837,L4,no-change,nocue,69,exp2
1180,1,0.704,L4,no-change,cue,54,exp2
7058,1,0.8301,L4,change,nocue,77,exp2
4470,1,0.7613,L4,no-change,cue,67,exp2
7062,1,0.7182,L4,change,nocue,77,exp2
7054,1,0.7155,L4,change,nocue,77,exp2
4241,1,0.996,L4,no-change,cue,66,exp2
4240,1,0.9002,L4,change,cue,66,exp2
1176,1,1.537,L4,no-change,cue,54,exp2
5487,0,0.935,L4,no-change,cue,71,exp2
7069,1,0.9412,L4,no-change,nocue,77,exp2
1326,0,0.638,L4,no-change,nocue,55,exp2
4869,1,0.4171,L4,no-change,nocue,69,exp2
1174,1,0.783,L4,change,cue,54,exp2
4473,1,0.8359,L4,change,cue,67,exp2
1567,1,1.319,L4,no-change,nocue,56,exp2
5910,0,0.5675,L4,change,cue,73,exp2
4863,1,1.051,L4,no-change,nocue,68,exp2
5513,1,2.7905,L4,change,cue,71,exp2
1881,0,1.0029,L4,change,cue,57,exp2
1882,1,0.6262,L4,no-change,cue,57,exp2
5511,1,0.8657,L4,change,cue,71,exp2
5509,0,0.8019,L4,change,cue,71,exp2
4248,1,0.8756,L4,change,cue,66,exp2
7046,1,0.8131,L4,change,nocue,77,exp2
5505,1,0.9482,L4,no-change,cue,71,exp2
4466,0,1.204,L4,no-change,cue,67,exp2
7047,1,0.5668,L4,no-change,nocue,77,exp2
5907,1,1.1515,L4,no-change,cue,73,exp2
4247,1,0.8113,L4,change,cue,66,exp2
5503,1,0.6347,L4,no-change,cue,71,exp2
5502,1,0.7201,L4,change,cue,71,exp2
7051,1,1.3546,L4,no-change,nocue,77,exp2
5501,1,1.0696,L4,no-change,cue,71,exp2
5909,1,0.6743,L4,change,cue,73,exp2
1574,1,1.166,L4,change,nocue,56,exp2
1173,1,0.85,L4,no-change,cue,54,exp2
4871,1,0.5343,L4,no-change,nocue,69,exp2
7075,1,1.2659,L4,no-change,nocue,77,exp2
4231,1,1.2,L4,no-change,cue,66,exp2
7093,1,1.6728,L4,no-change,nocue,77,exp2
7096,1,0.8194,L4,no-change,nocue,77,exp2
4880,1,0.5841,L4,no-change,nocue,69,exp2
5926,1,0.6677,L4,no-change,cue,73,exp2
4482,1,1.5381,L4,change,cue,67,exp2
5460,1,0.7712,L4,change,cue,71,exp2
4228,1,0.9515,L4,no-change,cue,66,exp2
4483,1,0.9369,L4,change,cue,67,exp2
7101,1,0.7679,L4,change,nocue,77,exp2
7103,1,2.2964,L4,no-change,nocue,77,exp2
1720,0,13.032,L4,change,cue,56,exp2
1463,1,0.662,L4,no-change,cue,55,exp2
4226,1,0.8262,L4,no-change,cue,66,exp2
6447,1,0.6689,L4,no-change,cue,75,exp2
1582,1,0.873,L4,no-change,nocue,56,exp2
4224,0,2.3672,L4,change,cue,66,exp2
7091,1,0.6678,L4,change,nocue,77,exp2
1186,1,0.667,L4,change,cue,54,exp2
1886,1,0.7816,L4,no-change,cue,57,exp2
5467,1,1.1665,L4,change,cue,71,exp2
5481,0,0.7337,L4,change,cue,71,exp2
5477,0,2.6993,L4,change,cue,71,exp2
4478,1,0.8035,L4,change,cue,67,exp2
4700,1,0.984,L4,change,cue,68,exp2
6461,0,0.6309,L4,change,cue,75,exp2
5919,1,0.7171,L4,change,cue,73,exp2
6460,1,0.7456,L4,no-change,cue,75,exp2
4479,1,0.7979,L4,no-change,cue,67,exp2
5921,0,1.1007,L4,no-change,cue,73,exp2
7084,1,0.6329,L4,no-change,nocue,77,exp2
7085,1,1.8392,L4,change,nocue,77,exp2
6457,1,0.8854,L4,change,cue,75,exp2
4235,1,0.6366,L4,change,cue,66,exp2
1579,0,1.683,L4,change,nocue,56,exp2
5469,1,1.0994,L4,change,cue,71,exp2
1768,1,0.965,L4,no-change,nocue,56,exp2
4697,1,0.775,L4,change,cue,68,exp2
4233,0,1.024,L4,change,cue,66,exp2
4223,1,0.5568,L4,change,cue,66,exp2
4254,1,0.6048,L4,no-change,cue,66,exp2
7034,1,0.7292,L4,change,nocue,77,exp2
4272,1,1.2777,L4,no-change,cue,66,exp2
6986,1,0.6157,L4,no-change,nocue,77,exp2
6987,1,0.6695,L4,change,nocue,77,exp2
5884,1,0.907900001,L4,change,cue,72,exp2
5886,1,1.4348,L4,no-change,cue,72,exp2
6511,1,0.5642,L4,change,nocue,75,exp2
11774,1,0.9014,L4,change,cue,95,exp2
5551,1,0.8507,L4,no-change,cue,71,exp2
6990,1,1.1492,L4,change,nocue,77,exp2
6992,1,0.8556,L4,no-change,nocue,77,exp2
4848,1,0.834,L4,no-change,nocue,68,exp2
6996,1,0.7967,L4,change,nocue,77,exp2
6998,1,0.7909,L4,no-change,nocue,77,exp2
6508,1,0.669,L4,no-change,nocue,75,exp2
7000,1,0.7044,L4,change,nocue,77,exp2
1314,1,0.548,L4,change,nocue,55,exp2
1198,1,0.782,L4,change,cue,54,exp2
5552,0,0.7571,L4,no-change,cue,71,exp2
6513,0,4.7858,L4,no-change,nocue,75,exp2
6514,1,0.4821,L4,no-change,nocue,75,exp2
5561,1,0.6505,L4,no-change,cue,71,exp2
1730,1,2.385,L4,change,nocue,56,exp2
1205,1,0.883,L4,no-change,cue,54,exp2
6962,1,0.7469,L4,no-change,cue,77,exp2
1472,1,0.828,L4,no-change,nocue,55,exp2
4280,1,0.7085,L4,no-change,cue,66,exp2
1203,1,0.748,L4,no-change,cue,54,exp2
6966,1,0.7208,L4,change,cue,77,exp2
6968,1,0.7682,L4,change,cue,77,exp2
6519,1,0.5668,L4,no-change,nocue,75,exp2
6518,1,1.107,L4,change,nocue,75,exp2
6970,1,1.0797,L4,change,cue,77,exp2
6971,1,0.7621,L4,no-change,cue,77,exp2
6973,1,0.819,L4,no-change,cue,77,exp2
6978,1,0.6389,L4,no-change,nocue,77,exp2
6516,1,0.6712,L4,no-change,nocue,75,exp2
6981,1,0.552,L4,no-change,nocue,77,exp2
6506,1,0.6987,L4,change,nocue,75,exp2
5889,1,0.5455,L4,change,cue,73,exp2
7003,1,0.7633,L4,no-change,nocue,77,exp2
5542,1,1.0832,L4,change,cue,71,exp2
1560,1,2.198,L4,change,nocue,56,exp2
1728,1,5.897,L4,no-change,nocue,56,exp2
4708,1,0.867,L4,change,cue,68,exp2
5897,1,0.7834,L4,no-change,cue,73,exp2
6490,1,0.8007,L4,change,nocue,75,exp2
1826,1,0.7689,L4,change,nocue,57,exp2
1191,0,0.752,L4,change,cue,54,exp2
7025,1,0.605,L4,no-change,nocue,77,exp2
5522,1,0.7678,L4,change,cue,71,exp2
5899,0,1.2721,L4,change,cue,73,exp2
7029,1,0.6299,L4,change,nocue,77,exp2
1562,0,1.898,L4,change,nocue,56,exp2
5901,1,0.6675,L4,change,cue,73,exp2
5902,1,0.7077,L4,no-change,cue,73,exp2
6487,1,0.7528,L4,change,nocue,75,exp2
6486,1,0.7011,L4,change,nocue,75,exp2
5515,1,0.7517,L4,no-change,cue,71,exp2
7019,1,0.6301,L4,no-change,nocue,77,exp2
5903,1,0.6224,L4,change,cue,73,exp2
7018,1,1.1197,L4,change,nocue,77,exp2
5532,1,0.8686,L4,change,cue,71,exp2
4267,1,0.696,L4,change,cue,66,exp2
6501,1,0.5406,L4,no-change,nocue,75,exp2
5541,1,1.3322,L4,change,cue,71,exp2
5890,1,0.6245,L4,no-change,cue,73,exp2
7007,1,0.7815,L4,change,nocue,77,exp2
4263,1,1.3455,L4,no-change,cue,66,exp2
5539,1,0.4871,L4,no-change,cue,71,exp2
4262,0,1.3462,L4,change,cue,66,exp2
5536,1,0.7237,L4,no-change,cue,71,exp2
6499,1,0.7506,L4,change,nocue,75,exp2
6498,1,0.6397,L4,change,nocue,75,exp2
6497,1,1.0344,L4,no-change,nocue,75,exp2
4709,1,0.849,L4,no-change,cue,68,exp2
1194,1,1.149,L4,change,cue,54,exp2
1316,1,0.528,L4,no-change,nocue,55,exp2
6495,1,0.8218,L4,no-change,nocue,75,exp2
4459,1,2.6366,L4,change,cue,67,exp2
5530,1,0.9668,L4,no-change,cue,71,exp2
1552,1,1.132,L4,change,nocue,56,exp2
1462,0,0.529,L4,change,cue,55,exp2
5452,1,0.902,L4,no-change,cue,71,exp2
5388,1,0.8855,L4,no-change,nocue,71,exp2
7197,1,1.249,L4,no-change,cue,78,exp2
5385,1,0.6515,L4,no-change,nocue,71,exp2
7200,1,1.968,L4,no-change,cue,78,exp2
5972,0,0.6511,L4,no-change,nocue,73,exp2
4188,0,2.3187,L4,no-change,cue,66,exp2
7204,1,0.982,L4,no-change,cue,78,exp2
4503,1,0.8798,L4,change,cue,67,exp2
6397,1,0.558,L4,no-change,cue,74,exp2
6395,1,0.55,L4,no-change,cue,74,exp2
5378,1,0.8014,L4,change,nocue,71,exp2
6394,1,0.765,L4,no-change,cue,74,exp2
5977,1,0.6049,L4,change,nocue,73,exp2
5978,1,0.9504,L4,change,nocue,73,exp2
1599,0,1.833,L4,change,nocue,56,exp2
1141,1,0.875,L4,no-change,cue,54,exp2
6396,0,0.318,L4,change,cue,74,exp2
4913,1,0.4838,L4,change,nocue,69,exp2
4191,1,1.3623,L4,no-change,cue,66,exp2
7194,1,1.05,L4,change,cue,78,exp2
1589,1,0.878,L4,change,nocue,56,exp2
7182,1,1.515,L4,change,cue,78,exp2
4905,1,0.4226,L4,no-change,nocue,69,exp2
4676,1,1.032,L4,change,cue,68,exp2
4906,1,0.4848,L4,change,nocue,69,exp2
4193,1,0.9911,L4,change,cue,66,exp2
1145,1,0.865,L4,change,cue,54,exp2
5398,1,0.6861,L4,no-change,nocue,71,exp2
7188,1,0.951,L4,change,cue,78,exp2
5397,1,0.8347,L4,change,nocue,71,exp2
4192,1,2.72,L4,no-change,cue,66,exp2
7191,1,1.0,L4,no-change,cue,78,exp2
4911,1,0.6004,L4,no-change,nocue,69,exp2
4675,1,0.916,L4,no-change,cue,68,exp2
7192,1,1.0,L4,change,cue,78,exp2
1451,1,0.587,L4,no-change,cue,55,exp2
6401,1,0.9524,L4,change,cue,75,exp2
4184,1,0.9886,L4,change,cue,66,exp2
6392,1,0.049,L4,no-change,cue,74,exp2
1345,0,1.169,L4,change,cue,55,exp2
