,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
777,1,1.198,L6,no-change,nocue,4,exp2
8672,0,2.1303,L6,no-change,cue,34,exp2
8673,1,0.8829,L6,change,cue,34,exp2
8674,0,0.7499,L6,change,cue,34,exp2
8675,0,0.8734,L6,change,cue,34,exp2
3594,1,1.8857,L6,change,nocue,15,exp2
1181,1,0.753,L6,change,cue,5,exp2
7042,1,1.7468,L6,no-change,nocue,28,exp2
4253,1,0.9254,L6,no-change,cue,17,exp2
6912,0,0.8668,L6,change,cue,28,exp2
3755,1,0.7068,L6,no-change,cue,15,exp2
1120,1,1.183,L6,no-change,cue,5,exp2
4039,1,0.49,L6,no-change,nocue,16,exp2
7870,1,1.2308,L6,change,nocue,31,exp2
7559,1,0.6251,L6,change,nocue,30,exp2
7874,0,0.983,L6,change,cue,31,exp2
7875,0,1.3175,L6,no-change,cue,31,exp2
7876,1,2.1683,L6,no-change,cue,31,exp2
1055,0,1.135,L6,change,nocue,5,exp2
7554,1,0.6375,L6,no-change,nocue,30,exp2
7552,1,0.6007,L6,change,nocue,30,exp2
7883,1,1.0348,L6,no-change,cue,31,exp2
7867,1,0.6222,L6,no-change,nocue,31,exp2
7550,1,0.6719,L6,change,nocue,30,exp2
7549,0,0.9728,L6,change,nocue,30,exp2
7887,0,1.3552,L6,change,cue,31,exp2
7890,0,0.851,L6,no-change,cue,31,exp2
971,1,0.866,L6,no-change,nocue,4,exp2
1056,0,0.814,L6,no-change,nocue,5,exp2
1057,1,0.748,L6,change,nocue,5,exp2
3908,0,0.838,L6,change,cue,16,exp2
7895,1,0.8832,L6,change,cue,31,exp2
4045,1,0.363,L6,no-change,nocue,16,exp2
7541,0,1.028,L6,no-change,nocue,30,exp2
3910,1,0.682,L6,no-change,cue,16,exp2
7563,1,1.1358,L6,no-change,nocue,30,exp2
7864,0,0.5454,L6,change,nocue,31,exp2
3919,1,1.982,L6,change,cue,16,exp2
986,1,0.998,L6,no-change,nocue,4,exp2
7576,0,0.9034,L6,change,nocue,30,exp2
984,1,0.882,L6,change,nocue,4,exp2
7840,1,2.1971,L6,no-change,nocue,31,exp2
4033,1,0.694,L6,change,nocue,16,exp2
7842,0,0.6478,L6,change,nocue,31,exp2
3929,0,0.684,L6,no-change,cue,16,exp2
982,1,0.697,L6,change,nocue,4,exp2
7845,0,0.6895,L6,change,nocue,31,exp2
4035,1,0.334,L6,change,nocue,16,exp2
7847,1,1.2907,L6,no-change,nocue,31,exp2
1933,1,0.6174,L6,no-change,cue,8,exp2
3927,1,0.839,L6,change,cue,16,exp2
3925,1,0.672,L6,change,cue,16,exp2
3923,1,0.606,L6,no-change,cue,16,exp2
7853,1,0.734,L6,no-change,nocue,31,exp2
7569,1,0.7628,L6,no-change,nocue,30,exp2
7855,0,0.7313,L6,no-change,nocue,31,exp2
7856,1,0.8402,L6,change,nocue,31,exp2
7568,0,1.0405,L6,change,nocue,30,exp2
1962,1,0.8146,L6,no-change,cue,8,exp2
7566,1,0.7289,L6,no-change,nocue,30,exp2
7861,0,0.9056,L6,change,nocue,31,exp2
967,1,0.747,L6,change,nocue,4,exp2
3904,1,0.539,L6,change,cue,16,exp2
7533,1,0.9479,L6,no-change,nocue,30,exp2
7532,1,0.7965,L6,change,nocue,30,exp2
7947,1,1.6399,L6,no-change,cue,32,exp2
1065,1,0.737,L6,no-change,nocue,5,exp2
7503,0,0.7997,L6,no-change,nocue,30,exp2
3885,1,0.615,L6,no-change,nocue,16,exp2
4065,1,0.463,L6,no-change,nocue,16,exp2
7952,1,1.9181,L6,no-change,cue,32,exp2
7954,1,1.3403,L6,change,cue,32,exp2
7956,1,1.0323,L6,change,cue,32,exp2
7957,1,1.2606,L6,no-change,cue,32,exp2
955,1,0.985,L6,no-change,cue,4,exp2
7499,1,0.8722,L6,no-change,nocue,30,exp2
3882,0,1.082,L6,change,nocue,16,exp2
954,1,0.614,L6,change,cue,4,exp2
7963,1,1.0965,L6,no-change,cue,32,exp2
7964,0,1.5156,L6,change,cue,32,exp2
7966,0,2.6257,L6,change,cue,32,exp2
4067,0,0.39,L6,no-change,nocue,16,exp2
7494,1,0.866,L6,change,nocue,30,exp2
1972,0,1.0,L6,change,cue,8,exp2
1922,1,0.6219,L6,change,cue,8,exp2
7492,0,1.4055,L6,change,nocue,30,exp2
7491,0,1.1521,L6,no-change,nocue,30,exp2
1069,1,0.984,L6,no-change,nocue,5,exp2
7945,1,2.3358,L6,change,cue,32,exp2
7577,1,0.5144,L6,change,nocue,30,exp2
7508,1,0.8163,L6,no-change,nocue,30,exp2
1063,0,1.04,L6,change,nocue,5,exp2
7909,1,0.7182,L6,change,cue,31,exp2
1060,0,1.348,L6,change,nocue,5,exp2
3900,0,0.755,L6,no-change,nocue,16,exp2
964,1,0.798,L6,no-change,nocue,4,exp2
3899,0,1.056,L6,no-change,nocue,16,exp2
7914,1,0.6507,L6,change,cue,31,exp2
7916,1,0.7761,L6,no-change,cue,31,exp2
7917,1,0.7853,L6,no-change,cue,31,exp2
1967,1,0.7503,L6,change,cue,8,exp2
4052,1,0.564,L6,no-change,nocue,16,exp2
7528,0,1.2351,L6,no-change,nocue,30,exp2
7527,1,0.6648,L6,change,nocue,30,exp2
7522,0,1.3052,L6,change,nocue,30,exp2
7925,0,0.3347,L6,change,cue,31,exp2
7927,0,0.7294,L6,change,cue,31,exp2
7929,1,0.7009,L6,no-change,cue,31,exp2
7518,0,0.9659,L6,change,nocue,30,exp2
3893,1,1.066,L6,no-change,nocue,16,exp2
7932,0,0.834,L6,change,cue,31,exp2
4059,1,0.33,L6,change,nocue,16,exp2
7935,1,2.5722,L6,no-change,cue,31,exp2
7937,1,1.0439,L6,no-change,cue,32,exp2
7514,1,1.3792,L6,no-change,nocue,30,exp2
1923,1,0.6051,L6,change,cue,8,exp2
4069,1,0.397,L6,change,nocue,16,exp2
987,0,0.87,L6,no-change,nocue,4,exp2
1936,1,0.6607,L6,change,cue,8,exp2
4000,1,0.415,L6,change,cue,16,exp2
4002,0,0.379,L6,no-change,cue,16,exp2
7652,1,0.9794,L6,no-change,cue,30,exp2
7721,1,2.0879,L6,no-change,cue,31,exp2
3971,1,0.613,L6,change,cue,16,exp2
7724,1,1.396,L6,change,cue,31,exp2
1014,1,0.9,L6,no-change,nocue,4,exp2
7726,0,0.8841,L6,no-change,cue,31,exp2
7650,1,1.3003,L6,no-change,cue,30,exp2
7649,1,0.7069,L6,change,cue,30,exp2
7716,1,1.3563,L6,no-change,cue,31,exp2
7729,0,1.4776,L6,change,cue,31,exp2
1034,0,0.831,L6,change,nocue,5,exp2
1009,1,0.714,L6,change,nocue,4,exp2
7643,1,1.1435,L6,no-change,cue,30,exp2
7738,1,0.9569,L6,change,cue,31,exp2
7740,1,1.7903,L6,no-change,cue,31,exp2
1945,1,0.8123,L6,no-change,cue,8,exp2
1038,1,1.031,L6,change,nocue,5,exp2
7745,1,0.814,L6,change,nocue,31,exp2
7746,1,0.9379,L6,no-change,nocue,31,exp2
4008,0,0.631,L6,no-change,cue,16,exp2
7647,1,1.2382,L6,no-change,cue,30,exp2
3976,1,0.556,L6,change,cue,16,exp2
3977,0,0.793,L6,no-change,cue,16,exp2
3978,1,1.083,L6,no-change,cue,16,exp2
7683,0,1.1815,L6,change,cue,31,exp2
7684,0,1.0823,L6,change,cue,31,exp2
3993,1,0.381,L6,change,cue,16,exp2
1027,1,0.819,L6,change,nocue,5,exp2
3995,1,0.48,L6,change,cue,16,exp2
7689,1,1.1022,L6,no-change,cue,31,exp2
1948,1,1.0433,L6,change,cue,8,exp2
7692,0,3.0905,L6,no-change,cue,31,exp2
7669,1,0.9668,L6,no-change,cue,30,exp2
3997,1,0.472,L6,change,cue,16,exp2
1029,1,1.234,L6,no-change,nocue,5,exp2
1020,0,0.766,L6,no-change,nocue,4,exp2
3999,0,0.749,L6,no-change,cue,16,exp2
3983,1,0.881,L6,no-change,cue,16,exp2
7701,1,1.529,L6,no-change,cue,31,exp2
7702,1,1.2479,L6,no-change,cue,31,exp2
7703,1,1.8802,L6,change,cue,31,exp2
7704,0,1.3298,L6,change,cue,31,exp2
7663,1,0.6771,L6,change,cue,30,exp2
1031,1,1.114,L6,no-change,nocue,5,exp2
7707,1,0.805,L6,change,cue,31,exp2
7661,0,2.0356,L6,change,cue,30,exp2
7660,1,0.7597,L6,change,cue,30,exp2
7749,0,0.6441,L6,change,nocue,31,exp2
7750,1,0.7561,L6,no-change,nocue,31,exp2
7631,1,1.7702,L6,change,cue,30,exp2
7752,1,0.7495,L6,change,nocue,31,exp2
7794,0,1.3133,L6,change,nocue,31,exp2
7795,1,0.6173,L6,no-change,nocue,31,exp2
7796,1,0.9036,L6,no-change,nocue,31,exp2
1940,1,0.6275,L6,no-change,cue,8,exp2
4022,1,0.536,L6,change,cue,16,exp2
1957,1,0.6115,L6,no-change,cue,8,exp2
7599,1,0.5681,L6,change,nocue,30,exp2
7803,1,0.5718,L6,no-change,nocue,31,exp2
7597,1,0.5103,L6,no-change,nocue,30,exp2
1041,1,1.388,L6,no-change,nocue,5,exp2
7595,1,0.6692,L6,no-change,nocue,30,exp2
7808,1,1.1645,L6,change,nocue,31,exp2
3940,1,0.482,L6,change,cue,16,exp2
3939,1,0.58,L6,no-change,cue,16,exp2
3937,1,0.597,L6,change,cue,16,exp2
990,1,0.798,L6,no-change,nocue,4,exp2
7589,1,0.8371,L6,no-change,nocue,30,exp2
7818,0,2.3543,L6,no-change,nocue,31,exp2
7588,1,1.0669,L6,no-change,nocue,30,exp2
7820,1,0.8696,L6,no-change,nocue,31,exp2
7823,1,0.6242,L6,no-change,nocue,31,exp2
1045,1,2.772,L6,no-change,nocue,5,exp2
989,1,0.697,L6,change,nocue,4,exp2
7793,1,0.7489,L6,no-change,nocue,31,exp2
7829,0,0.8979,L6,change,nocue,31,exp2
3948,0,1.117,L6,no-change,cue,16,exp2
4017,1,0.789,L6,no-change,cue,16,exp2
1952,1,0.6979,L6,change,cue,8,exp2
7757,1,2.2999,L6,no-change,nocue,31,exp2
7627,1,1.1195,L6,change,cue,30,exp2
4011,0,0.793,L6,change,cue,16,exp2
3961,1,0.714,L6,change,cue,16,exp2
7765,1,0.7835,L6,no-change,nocue,31,exp2
7620,0,1.34,L6,no-change,cue,30,exp2
1001,0,0.954,L6,change,nocue,4,exp2
7619,0,1.2847,L6,no-change,cue,30,exp2
7618,1,0.806,L6,change,cue,30,exp2
7770,1,1.6827,L6,change,nocue,31,exp2
7617,1,0.6987,L6,no-change,cue,30,exp2
999,1,0.765,L6,change,nocue,4,exp2
7616,1,0.5466,L6,change,cue,30,exp2
3955,1,0.634,L6,no-change,cue,16,exp2
997,1,0.917,L6,change,nocue,4,exp2
7776,0,1.3484,L6,change,nocue,31,exp2
4016,0,0.948,L6,no-change,cue,16,exp2
3953,1,0.631,L6,no-change,cue,16,exp2
7781,1,1.7318,L6,change,nocue,31,exp2
7782,0,1.3136,L6,change,nocue,31,exp2
7611,0,0.6542,L6,change,nocue,30,exp2
7610,1,0.6988,L6,change,nocue,30,exp2
3949,1,0.593,L6,no-change,cue,16,exp2
8276,0,1.592,L6,change,nocue,33,exp2
3876,1,0.665,L6,change,nocue,16,exp2
7486,1,0.7256,L6,change,cue,30,exp2
8167,0,1.8673,L6,change,cue,32,exp2
3801,1,0.464,L6,no-change,nocue,15,exp2
8171,0,1.3112,L6,change,cue,32,exp2
8172,1,1.4248,L6,change,cue,32,exp2
7366,0,1.751,L6,change,cue,29,exp2
8177,0,1.2674,L6,change,cue,32,exp2
4124,1,1.3852,L6,no-change,nocue,17,exp2
3797,1,0.4034,L6,no-change,nocue,15,exp2
7361,1,1.449,L6,no-change,cue,29,exp2
7360,1,4.167,L6,change,cue,29,exp2
7371,1,1.233,L6,change,cue,29,exp2
897,1,0.865,L6,no-change,cue,4,exp2
896,1,2.066,L6,change,cue,4,exp2
7359,1,1.783,L6,change,nocue,29,exp2
7355,0,0.949,L6,change,nocue,29,exp2
3792,1,0.8814,L6,change,nocue,15,exp2
7354,1,0.85,L6,no-change,nocue,29,exp2
8191,1,0.738,L6,no-change,cue,32,exp2
8192,0,1.041,L6,change,cue,33,exp2
4127,1,0.8163,L6,no-change,nocue,17,exp2
7351,1,0.766,L6,no-change,nocue,29,exp2
7350,1,2.515,L6,change,nocue,29,exp2
3794,1,1.1223,L6,change,nocue,15,exp2
8165,1,1.3214,L6,no-change,cue,32,exp2
7372,1,1.115,L6,change,cue,29,exp2
8161,1,1.1157,L6,no-change,cue,32,exp2
8130,0,0.6434,L6,no-change,cue,32,exp2
3816,1,0.3343,L6,no-change,nocue,15,exp2
8133,1,1.6044,L6,no-change,cue,32,exp2
7390,1,3.317,L6,change,cue,29,exp2
1989,1,0.616,L6,change,nocue,8,exp2
3813,1,0.6346,L6,no-change,nocue,15,exp2
1990,1,0.6012,L6,change,nocue,8,exp2
8140,1,0.662,L6,no-change,cue,32,exp2
8141,0,1.159,L6,change,cue,32,exp2
3811,1,0.6143,L6,change,nocue,15,exp2
1098,1,0.899,L6,change,cue,5,exp2
8146,1,1.0675,L6,change,cue,32,exp2
4115,1,0.9008,L6,change,nocue,17,exp2
7382,1,2.65,L6,no-change,cue,29,exp2
4116,0,1.4349,L6,change,nocue,17,exp2
7379,1,1.534,L6,change,cue,29,exp2
8153,1,1.5945,L6,no-change,cue,32,exp2
904,1,0.665,L6,change,cue,4,exp2
8155,0,1.5555,L6,change,cue,32,exp2
3805,0,1.2668,L6,change,nocue,15,exp2
8157,1,0.8476,L6,no-change,cue,32,exp2
8158,1,0.3895,L6,change,cue,32,exp2
7375,1,1.065,L6,no-change,cue,29,exp2
3784,1,0.4637,L6,no-change,nocue,15,exp2
8198,0,1.007,L6,no-change,cue,33,exp2
8199,1,0.77,L6,change,cue,33,exp2
8200,1,0.785,L6,change,cue,33,exp2
3766,1,0.6878,L6,change,cue,15,exp2
8245,0,1.069,L6,change,cue,33,exp2
7316,0,0.982,L6,change,nocue,29,exp2
3765,0,1.6509,L6,change,cue,15,exp2
8249,1,0.698,L6,no-change,cue,33,exp2
1908,0,0.9796,L6,change,cue,8,exp2
4142,1,0.595,L6,no-change,nocue,17,exp2
8253,1,0.648,L6,no-change,cue,33,exp2
7312,1,0.916,L6,change,nocue,29,exp2
7311,1,0.782,L6,no-change,nocue,29,exp2
7310,1,0.848,L6,no-change,nocue,29,exp2
7309,1,3.132,L6,change,nocue,29,exp2
4143,1,0.6397,L6,change,nocue,17,exp2
879,1,1.045,L6,no-change,cue,4,exp2
4144,0,0.7308,L6,change,nocue,17,exp2
4147,1,0.9972,L6,no-change,nocue,17,exp2
8264,0,1.065,L6,change,nocue,33,exp2
3758,0,0.531,L6,change,cue,15,exp2
874,1,0.73,L6,no-change,cue,4,exp2
4148,1,0.4934,L6,change,nocue,17,exp2
1119,1,0.982,L6,change,cue,5,exp2
8271,1,1.032,L6,no-change,nocue,33,exp2
8273,0,0.798,L6,change,nocue,33,exp2
8243,1,2.915,L6,no-change,cue,33,exp2
911,1,0.964,L6,no-change,cue,4,exp2
4137,0,0.9823,L6,change,nocue,17,exp2
7322,1,0.717,L6,no-change,nocue,29,exp2
8201,1,2.346,L6,change,cue,33,exp2
7349,1,1.035,L6,change,nocue,29,exp2
4129,1,0.9994,L6,no-change,nocue,17,exp2
1996,1,0.5002,L6,no-change,nocue,8,exp2
7344,1,1.351,L6,no-change,nocue,29,exp2
8209,1,5.249,L6,no-change,cue,33,exp2
1912,1,0.5573,L6,no-change,cue,8,exp2
8211,1,1.327,L6,change,cue,33,exp2
7341,1,1.148,L6,no-change,nocue,29,exp2
1107,1,1.249,L6,no-change,cue,5,exp2
1108,1,0.769,L6,change,cue,5,exp2
892,1,0.886,L6,no-change,cue,4,exp2
1110,1,0.919,L6,no-change,cue,5,exp2
8221,1,0.832,L6,no-change,cue,33,exp2
8223,0,1.926,L6,change,cue,33,exp2
3775,0,0.7973,L6,no-change,cue,15,exp2
8226,1,1.925,L6,no-change,cue,33,exp2
1999,0,0.6303,L6,change,nocue,8,exp2
8229,0,0.962,L6,change,cue,33,exp2
3773,1,0.6002,L6,no-change,cue,15,exp2
3771,1,0.7222,L6,change,cue,15,exp2
7325,1,0.833,L6,no-change,nocue,29,exp2
8236,1,1.014,L6,no-change,cue,33,exp2
7321,0,0.899,L6,change,nocue,29,exp2
7977,1,2.7798,L6,no-change,cue,32,exp2
7392,1,0.916,L6,change,cue,29,exp2
1988,1,0.584,L6,no-change,nocue,8,exp2
7461,0,1.0454,L6,no-change,cue,30,exp2
940,1,0.922,L6,change,cue,4,exp2
939,1,0.85,L6,no-change,cue,4,exp2
8022,1,1.1084,L6,no-change,nocue,32,exp2
8023,1,0.8615,L6,no-change,nocue,32,exp2
7459,1,0.8857,L6,change,cue,30,exp2
8025,1,1.6286,L6,change,nocue,32,exp2
4085,1,0.358,L6,no-change,nocue,16,exp2
8028,1,1.0187,L6,no-change,nocue,32,exp2
7453,0,0.8864,L6,no-change,cue,30,exp2
4081,0,0.458,L6,change,nocue,16,exp2
3855,0,1.899,L6,change,nocue,16,exp2
4086,1,0.463,L6,change,nocue,16,exp2
8036,1,0.6975,L6,no-change,nocue,32,exp2
8037,0,2.4163,L6,no-change,nocue,32,exp2
3852,1,0.631,L6,no-change,nocue,16,exp2
8039,0,0.855,L6,change,nocue,32,exp2
7444,1,1.0826,L6,no-change,cue,30,exp2
8043,1,0.7959,L6,no-change,nocue,32,exp2
7439,0,0.9495,L6,no-change,cue,30,exp2
1085,0,0.749,L6,change,nocue,5,exp2
4093,0,0.549,L6,no-change,nocue,16,exp2
7451,1,0.8582,L6,change,cue,30,exp2
7465,0,1.0205,L6,no-change,cue,30,exp2
1976,1,1.001,L6,no-change,cue,8,exp2
8013,0,1.24,L6,change,nocue,32,exp2
3873,1,0.513,L6,no-change,nocue,16,exp2
7981,0,2.2666,L6,change,cue,32,exp2
1921,0,0.5693,L6,change,cue,8,exp2
7983,1,0.8883,L6,no-change,cue,32,exp2
3872,0,0.715,L6,change,nocue,16,exp2
7986,0,1.9398,L6,change,cue,32,exp2
3870,1,0.684,L6,no-change,nocue,16,exp2
4074,0,0.351,L6,change,nocue,16,exp2
7993,1,1.953,L6,no-change,cue,32,exp2
3868,1,0.492,L6,change,nocue,16,exp2
7478,1,1.0701,L6,change,cue,30,exp2
7996,1,0.9246,L6,change,cue,32,exp2
7476,1,1.1049,L6,change,cue,30,exp2
4077,0,0.965,L6,change,nocue,16,exp2
7472,1,0.9355,L6,no-change,cue,30,exp2
7471,1,0.9399,L6,no-change,cue,30,exp2
7469,0,0.7368,L6,no-change,cue,30,exp2
8004,1,0.9446,L6,no-change,nocue,32,exp2
8005,1,1.025,L6,change,nocue,32,exp2
1975,1,0.776,L6,no-change,cue,8,exp2
8010,0,1.3202,L6,change,nocue,32,exp2
8011,0,0.7146,L6,change,nocue,32,exp2
941,1,0.77,L6,change,cue,4,exp2
3849,1,0.95,L6,change,nocue,16,exp2
1086,1,0.714,L6,no-change,nocue,5,exp2
3848,0,0.677,L6,change,nocue,16,exp2
7434,1,1.3733,L6,change,cue,30,exp2
7415,1,1.132,L6,change,cue,29,exp2
7414,1,1.165,L6,no-change,cue,29,exp2
4104,0,1.0973,L6,change,nocue,17,exp2
8094,0,2.4189,L6,change,nocue,32,exp2
1984,1,1.5404,L6,change,nocue,8,exp2
3825,0,0.5226,L6,change,nocue,15,exp2
1093,0,0.846,L6,no-change,cue,5,exp2
918,1,0.73,L6,change,cue,4,exp2
8102,0,1.5755,L6,no-change,nocue,32,exp2
8103,0,0.8371,L6,change,nocue,32,exp2
8104,1,0.9938,L6,no-change,nocue,32,exp2
917,1,0.897,L6,no-change,cue,4,exp2
7407,1,1.417,L6,no-change,cue,29,exp2
8108,0,0.9315,L6,change,nocue,32,exp2
916,1,0.714,L6,change,cue,4,exp2
3822,1,0.5569,L6,no-change,nocue,15,exp2
8114,1,1.1197,L6,no-change,nocue,32,exp2
1987,1,0.6129,L6,no-change,nocue,8,exp2
8116,0,1.6092,L6,change,nocue,32,exp2
915,1,0.964,L6,no-change,cue,4,exp2
1095,1,0.703,L6,change,cue,5,exp2
7397,1,1.134,L6,no-change,cue,29,exp2
4111,1,1.2657,L6,no-change,nocue,17,exp2
3830,1,0.4666,L6,no-change,nocue,15,exp2
7395,1,0.817,L6,no-change,cue,29,exp2
3831,0,0.3469,L6,change,nocue,15,exp2
3833,0,0.4049,L6,change,nocue,15,exp2
3846,0,0.73,L6,no-change,nocue,16,exp2
8056,0,1.0563,L6,change,nocue,32,exp2
3845,1,0.53,L6,change,nocue,16,exp2
4094,1,0.482,L6,no-change,nocue,16,exp2
928,1,0.768,L6,no-change,cue,4,exp2
8061,1,0.902,L6,no-change,nocue,32,exp2
8063,0,3.4605,L6,change,nocue,32,exp2
7429,1,0.8031,L6,change,cue,30,exp2
1980,1,1.0103,L6,no-change,cue,8,exp2
8068,0,1.3388,L6,change,nocue,32,exp2
8069,1,0.7812,L6,change,nocue,32,exp2
7425,1,0.9094,L6,change,cue,30,exp2
927,1,1.174,L6,no-change,cue,4,exp2
3839,1,0.6217,L6,change,nocue,15,exp2
8073,1,1.6238,L6,no-change,nocue,32,exp2
925,0,0.999,L6,change,cue,4,exp2
8076,1,1.3503,L6,change,nocue,32,exp2
8077,1,0.7302,L6,no-change,nocue,32,exp2
8078,0,1.2395,L6,no-change,nocue,32,exp2
8079,1,1.4004,L6,no-change,nocue,32,exp2
7419,1,1.333,L6,no-change,cue,29,exp2
3835,1,0.5135,L6,no-change,nocue,15,exp2
8083,1,1.1752,L6,no-change,nocue,32,exp2
8087,0,0.9498,L6,change,nocue,32,exp2
6910,1,1.4446,L6,no-change,cue,27,exp2
8871,1,0.865,L6,no-change,nocue,35,exp2
6906,1,2.4232,L6,change,cue,27,exp2
9658,1,0.9682,L6,no-change,nocue,38,exp2
528,1,0.5968,L6,change,nocue,3,exp2
9660,1,0.8414,L6,no-change,nocue,38,exp2
9661,1,1.1578,L6,change,nocue,38,exp2
6403,1,0.6658,L6,change,cue,26,exp2
3201,0,1.0895,L6,no-change,cue,13,exp2
3200,1,3.0023,L6,no-change,cue,13,exp2
6402,1,1.4681,L6,no-change,cue,26,exp2
3199,0,1.1477,L6,no-change,cue,13,exp2
3198,1,0.7977,L6,change,cue,13,exp2
9657,1,0.6265,L6,no-change,nocue,38,exp2
2143,1,0.7031,L6,no-change,cue,9,exp2
9672,1,0.7897,L6,change,cue,38,exp2
9673,1,0.6512,L6,change,cue,38,exp2
4504,1,0.7858,L6,change,cue,18,exp2
4505,1,0.5721,L6,no-change,cue,18,exp2
525,1,1.1219,L6,change,nocue,3,exp2
9677,1,0.7683,L6,change,cue,38,exp2
3194,1,0.9808,L6,no-change,cue,13,exp2
9681,1,0.7684,L6,change,cue,38,exp2
9682,1,0.7446,L6,no-change,cue,38,exp2
9684,1,0.8847,L6,no-change,cue,38,exp2
2144,1,0.6566,L6,change,cue,9,exp2
1342,1,0.848,L6,change,nocue,6,exp2
9654,1,0.7347,L6,no-change,nocue,38,exp2
530,1,1.2021,L6,no-change,nocue,3,exp2
6425,1,0.7159,L6,change,cue,26,exp2
1338,1,0.749,L6,change,nocue,6,exp2
6421,1,1.0327,L6,no-change,cue,26,exp2
2138,1,0.6849,L6,change,cue,9,exp2
9628,1,0.6224,L6,change,nocue,38,exp2
4494,1,1.7308,L6,no-change,cue,18,exp2
9630,1,0.6925,L6,change,nocue,38,exp2
3212,1,0.9127,L6,change,cue,13,exp2
2139,0,0.6845,L6,no-change,cue,9,exp2
6418,1,2.7856,L6,no-change,cue,26,exp2
9636,1,0.7016,L6,no-change,nocue,38,exp2
9637,1,0.6347,L6,change,nocue,38,exp2
2140,1,0.5498,L6,change,cue,9,exp2
4498,1,1.8769,L6,no-change,cue,18,exp2
9640,1,0.768,L6,change,nocue,38,exp2
9642,1,1.3017,L6,change,nocue,38,exp2
6413,1,0.8945,L6,change,cue,26,exp2
6412,1,1.9749,L6,no-change,cue,26,exp2
6411,1,1.8851,L6,no-change,cue,26,exp2
1340,1,0.668,L6,no-change,nocue,6,exp2
9647,1,0.952,L6,no-change,nocue,38,exp2
3206,0,0.5354,L6,change,cue,13,exp2
531,0,1.4382,L6,no-change,nocue,3,exp2
6393,1,1.039,L6,change,cue,25,exp2
521,1,1.2207,L6,change,nocue,3,exp2
9688,1,1.2092,L6,no-change,cue,38,exp2
1344,1,0.575,L6,no-change,cue,6,exp2
6369,1,0.868,L6,no-change,cue,25,exp2
6368,1,0.815,L6,no-change,cue,25,exp2
9731,1,0.8347,L6,no-change,cue,39,exp2
3174,0,0.7363,L6,change,cue,13,exp2
4515,1,0.9231,L6,no-change,cue,18,exp2
1815,1,0.7676,L6,change,nocue,8,exp2
4517,1,0.7892,L6,change,cue,18,exp2
510,1,0.3833,L6,no-change,nocue,2,exp2
9738,1,0.8311,L6,no-change,cue,39,exp2
6360,1,1.187,L6,no-change,cue,25,exp2
6357,1,1.067,L6,change,cue,25,exp2
3168,0,2.4553,L6,change,cue,13,exp2
9746,0,0.7299,L6,change,cue,39,exp2
4522,0,1.64,L6,no-change,cue,18,exp2
3167,1,2.4832,L6,no-change,cue,13,exp2
9750,0,0.8624,L6,no-change,cue,39,exp2
3165,1,0.7828,L6,no-change,cue,13,exp2
1814,1,0.5817,L6,change,nocue,8,exp2
3162,1,1.264,L6,no-change,cue,13,exp2
3161,0,0.7135,L6,change,cue,13,exp2
9756,1,0.7325,L6,no-change,cue,39,exp2
3160,1,0.6805,L6,change,cue,13,exp2
6349,1,0.77,L6,change,cue,25,exp2
6370,1,0.535,L6,no-change,cue,25,exp2
3220,1,0.6499,L6,change,cue,13,exp2
3176,1,0.6011,L6,no-change,cue,13,exp2
6371,1,0.448,L6,no-change,cue,25,exp2
9692,1,0.6515,L6,no-change,cue,38,exp2
1819,1,0.7768,L6,no-change,nocue,8,exp2
9694,1,0.7403,L6,change,cue,38,exp2
3187,0,0.7638,L6,change,cue,13,exp2
9697,1,0.7921,L6,no-change,cue,38,exp2
9698,0,0.9356,L6,no-change,cue,38,exp2
6387,0,0.432,L6,change,cue,25,exp2
9700,1,0.725,L6,no-change,cue,38,exp2
6386,1,0.371,L6,no-change,cue,25,exp2
6385,1,0.516,L6,no-change,cue,25,exp2
1347,0,0.931,L6,change,cue,6,exp2
3183,1,1.2832,L6,no-change,cue,13,exp2
1348,0,0.569,L6,change,cue,6,exp2
6380,0,0.589,L6,change,cue,25,exp2
9710,1,0.8388,L6,change,cue,38,exp2
9712,1,0.7349,L6,no-change,cue,38,exp2
516,0,1.2606,L6,no-change,nocue,3,exp2
9714,1,0.7187,L6,change,cue,38,exp2
3181,0,1.2642,L6,no-change,cue,13,exp2
1817,0,0.7842,L6,change,nocue,8,exp2
4511,0,1.1202,L6,change,cue,18,exp2
4512,1,1.1184,L6,no-change,cue,18,exp2
513,1,0.6946,L6,no-change,nocue,3,exp2
3178,1,0.8717,L6,change,cue,13,exp2
9760,1,0.9773,L6,change,cue,39,exp2
6429,1,1.1128,L6,no-change,cue,26,exp2
6438,1,0.5858,L6,no-change,cue,26,exp2
9509,1,0.7116,L6,change,cue,38,exp2
4456,1,1.8213,L6,no-change,cue,18,exp2
6503,1,1.8165,L6,change,nocue,26,exp2
566,1,0.6584,L6,change,nocue,3,exp2
1315,1,0.546,L6,no-change,nocue,6,exp2
9515,1,0.8524,L6,change,cue,38,exp2
9516,1,0.9943,L6,change,cue,38,exp2
563,1,0.6371,L6,change,nocue,3,exp2
9521,1,0.8612,L6,change,cue,38,exp2
9522,1,0.9641,L6,no-change,cue,38,exp2
6509,0,0.5628,L6,change,nocue,26,exp2
9523,0,1.2053,L6,change,cue,38,exp2
